EX	EM	
782	667.55	0
782	669.916	0
782	672.283	0
782	674.65	0
782	677.018	0
782	679.386	0
782	681.754	0
782	684.123	0
782	686.492	0
782	688.862	0
782	691.232	0
782	693.602	0
782	695.973	0
782	698.344	0
782	700.716	0
782	703.088	0
782	705.46	0
782	707.832	0
782	710.205	0
782	712.579	0
782	714.952	0
782	717.326	0
782	719.701	0
782	722.075	0
782	724.45	0
782	726.826	0
782	729.201	0
782	731.577	0
782	733.954	0
782	736.33	0
782	738.707	0
782	741.085	0
782	743.462	0
782	745.84	0
782	748.218	0
782	750.597	0
782	752.975	0
782	755.355	0
782	757.734	0
782	760.113	0
782	762.493	0
782	764.874	0
782	767.254	0
782	769.635	0
782	772.016	0
782	774.397	0
782	776.778	0
782	779.16	0
782	781.542	0
782	783.924	0
782	786.307	0
782	788.689	0
782	791.072	0
782	793.455	-0.00254605052953524
782	795.839	0.0121609716143724
782	798.222	-0.00223293695989425
782	800.606	-0.00504676732380314
782	802.99	-0.00378458859666091
782	805.374	0.010577861826939
782	807.759	-0.014114393559108
782	810.143	0.00680400342064472
782	812.528	-0.00604652287151524
782	814.913	-0.0040364209330904
782	817.298	0.0057980809068033
782	819.684	-4.93226949576975E-4
782	822.069	0.00781209775336619
782	824.455	0.00100255426111991
782	826.841	-0.0113341522576824
779	247.111	0
779	249.35	0
779	251.589	0
779	253.829	0
779	256.071	0
779	258.313	0
779	260.556	0
779	262.8	0
779	265.045	0
779	267.291	0
779	269.538	0
779	271.785	0
779	274.034	0
779	276.284	0
779	278.534	0
779	280.785	0
779	283.038	0
779	285.291	0
779	287.545	0
779	289.8	0
779	292.056	0
779	294.313	0
779	296.571	0
779	298.83	0
779	301.089	0
779	303.35	0
779	305.611	0
779	307.873	0
779	310.137	0
779	312.401	0
779	314.665	0
779	316.931	0
779	319.198	0
779	321.465	0
779	323.734	0
779	326.003	0
779	328.273	0
779	330.544	0
779	332.816	0
779	335.089	0
779	337.363	0
779	339.637	0
779	341.912	0
779	344.189	0
779	346.466	0
779	348.743	0
779	351.022	0
779	353.302	0
779	355.582	0
779	357.863	0
779	360.145	0
779	362.428	0
779	364.712	0
779	366.996	0
779	369.282	0
779	371.568	0
779	373.855	0
779	376.143	0
779	378.431	0
779	380.721	0
779	383.011	0
779	385.302	0
779	387.594	0
779	389.886	0
779	392.18	0
779	394.474	0
779	396.769	0
779	399.064	0
779	401.361	0
779	403.658	0
779	405.956	0
779	408.255	0
779	410.555	0
779	412.855	0
779	415.157	0
779	417.459	0
779	419.761	0
779	422.065	0
779	424.369	0
779	426.674	0
779	428.98	0
779	431.286	0
779	433.593	0
779	435.901	0
779	438.21	0
779	440.519	0
779	442.83	0
779	445.141	0
779	447.452	0
779	449.764	0
779	452.078	0
779	454.391	0
779	456.706	0
779	459.021	0
779	461.337	0
779	463.654	0
779	465.971	0
779	468.289	0
779	470.608	0
779	472.927	0
779	475.247	0
779	477.568	0
779	479.889	0
779	482.212	0
779	484.534	0
779	486.858	0
779	489.182	0
779	491.507	0
779	493.833	0
779	496.159	0
779	498.486	0
779	500.813	0
779	503.141	0
779	505.47	0
779	507.8	0
779	510.13	0
779	512.461	0
779	514.792	0
779	517.124	0
779	519.457	0
779	521.79	0
779	524.124	0
779	526.458	0
779	528.794	0
779	531.129	0
779	533.466	0
779	535.803	0
779	538.14	0
779	540.479	0
779	542.817	0
779	545.157	0
779	547.497	0
779	549.838	0
779	552.179	0
779	554.521	0
779	556.863	0
779	559.206	0
779	561.549	0
779	563.893	0
779	566.238	0
779	568.583	0
779	570.929	0
779	573.276	0
779	575.622	0
779	577.97	0
779	580.318	0
779	582.666	0
779	585.016	0
779	587.365	0
779	589.715	0
779	592.066	0
779	594.417	0
779	596.769	0
779	599.121	0
779	601.474	0
779	603.828	0
779	606.181	0
779	608.536	0
779	610.891	0
779	613.246	0
779	615.602	0
779	617.958	0
779	620.315	0
779	622.672	0
779	625.03	0
779	627.388	0
779	629.747	0
779	632.106	0
779	634.466	0
779	636.826	0
779	639.187	0
779	641.548	0
779	643.91	0
779	646.272	0
779	648.634	0
779	650.997	0
779	653.361	0
779	655.724	0
779	658.089	0
779	660.453	0
779	662.818	0
779	665.184	0
779	667.55	0
779	669.916	0
779	672.283	0
779	674.65	0
779	677.018	0
779	679.386	0
779	681.754	0
779	684.123	0
779	686.492	0
779	688.862	0
779	691.232	0
779	693.602	0
779	695.973	0
779	698.344	0
779	700.716	0
779	703.088	0
779	705.46	0
779	707.832	0
779	710.205	0
779	712.579	0
779	714.952	0
779	717.326	0
779	719.701	0
779	722.075	0
779	724.45	0
779	726.826	0
779	729.201	0
779	731.577	0
779	733.954	0
779	736.33	0
779	738.707	0
779	741.085	0
779	743.462	0
779	745.84	0
779	748.218	0
779	750.597	0
779	752.975	0
779	755.355	0
779	757.734	0
779	760.113	0
779	762.493	0
779	764.874	0
779	767.254	0
779	769.635	0
779	772.016	0
779	774.397	0
779	776.778	0
779	779.16	0
779	781.542	0
779	783.924	0
779	786.307	0
779	788.689	0
779	791.072	-0.00212224848305473
779	793.455	0.0029278071803376
779	795.839	0.00106391616139573
779	798.222	0.00447219489442995
779	800.606	-4.79360464625524E-4
779	802.99	-0.00285716840648412
779	805.374	0.0145128280453016
779	807.759	-0.00737574789086426
779	810.143	0.00499708338078154
779	812.528	-0.00594943088718068
779	814.913	-0.00761667463243194
779	817.298	0.00333049578825467
779	819.684	-0.00713896018322001
779	822.069	-4.78545551890648E-4
779	824.455	0.00975418162235746
779	826.841	-0.00475421046378525
776	247.111	0
776	249.35	0
776	251.589	0
776	253.829	0
776	256.071	0
776	258.313	0
776	260.556	0
776	262.8	0
776	265.045	0
776	267.291	0
776	269.538	0
776	271.785	0
776	274.034	0
776	276.284	0
776	278.534	0
776	280.785	0
776	283.038	0
776	285.291	0
776	287.545	0
776	289.8	0
776	292.056	0
776	294.313	0
776	296.571	0
776	298.83	0
776	301.089	0
776	303.35	0
776	305.611	0
776	307.873	0
776	310.137	0
776	312.401	0
776	314.665	0
776	316.931	0
776	319.198	0
776	321.465	0
776	323.734	0
776	326.003	0
776	328.273	0
776	330.544	0
776	332.816	0
776	335.089	0
776	337.363	0
776	339.637	0
776	341.912	0
776	344.189	0
776	346.466	0
776	348.743	0
776	351.022	0
776	353.302	0
776	355.582	0
776	357.863	0
776	360.145	0
776	362.428	0
776	364.712	0
776	366.996	0
776	369.282	0
776	371.568	0
776	373.855	0
776	376.143	0
776	378.431	0
776	380.721	0
776	383.011	0
776	385.302	0
776	387.594	0
776	389.886	0
776	392.18	0
776	394.474	0
776	396.769	0
776	399.064	0
776	401.361	0
776	403.658	0
776	405.956	0
776	408.255	0
776	410.555	0
776	412.855	0
776	415.157	0
776	417.459	0
776	419.761	0
776	422.065	0
776	424.369	0
776	426.674	0
776	428.98	0
776	431.286	0
776	433.593	0
776	435.901	0
776	438.21	0
776	440.519	0
776	442.83	0
776	445.141	0
776	447.452	0
776	449.764	0
776	452.078	0
776	454.391	0
776	456.706	0
776	459.021	0
776	461.337	0
776	463.654	0
776	465.971	0
776	468.289	0
776	470.608	0
776	472.927	0
776	475.247	0
776	477.568	0
776	479.889	0
776	482.212	0
776	484.534	0
776	486.858	0
776	489.182	0
776	491.507	0
776	493.833	0
776	496.159	0
776	498.486	0
776	500.813	0
776	503.141	0
776	505.47	0
776	507.8	0
776	510.13	0
776	512.461	0
776	514.792	0
776	517.124	0
776	519.457	0
776	521.79	0
776	524.124	0
776	526.458	0
776	528.794	0
776	531.129	0
776	533.466	0
776	535.803	0
776	538.14	0
776	540.479	0
776	542.817	0
776	545.157	0
776	547.497	0
776	549.838	0
776	552.179	0
776	554.521	0
776	556.863	0
776	559.206	0
776	561.549	0
776	563.893	0
776	566.238	0
776	568.583	0
776	570.929	0
776	573.276	0
776	575.622	0
776	577.97	0
776	580.318	0
776	582.666	0
776	585.016	0
776	587.365	0
776	589.715	0
776	592.066	0
776	594.417	0
776	596.769	0
776	599.121	0
776	601.474	0
776	603.828	0
776	606.181	0
776	608.536	0
776	610.891	0
776	613.246	0
776	615.602	0
776	617.958	0
776	620.315	0
776	622.672	0
776	625.03	0
776	627.388	0
776	629.747	0
776	632.106	0
776	634.466	0
776	636.826	0
776	639.187	0
776	641.548	0
776	643.91	0
776	646.272	0
776	648.634	0
776	650.997	0
776	653.361	0
776	655.724	0
776	658.089	0
776	660.453	0
776	662.818	0
776	665.184	0
776	667.55	0
776	669.916	0
776	672.283	0
776	674.65	0
776	677.018	0
776	679.386	0
776	681.754	0
776	684.123	0
776	686.492	0
776	688.862	0
776	691.232	0
776	693.602	0
776	695.973	0
776	698.344	0
776	700.716	0
776	703.088	0
776	705.46	0
776	707.832	0
776	710.205	0
776	712.579	0
776	714.952	0
776	717.326	0
776	719.701	0
776	722.075	0
776	724.45	0
776	726.826	0
776	729.201	0
776	731.577	0
776	733.954	0
776	736.33	0
776	738.707	0
776	741.085	0
776	743.462	0
776	745.84	0
776	748.218	0
776	750.597	0
776	752.975	0
776	755.355	0
776	757.734	0
776	760.113	0
776	762.493	0
776	764.874	0
776	767.254	0
776	769.635	0
776	772.016	0
776	774.397	0
776	776.778	0
776	779.16	0
776	781.542	0
776	783.924	0
776	786.307	-0.00375426694629653
776	788.689	-0.00375392453487161
776	791.072	2.38798388148728E-4
776	793.455	-0.00313673828230207
776	795.839	-0.00193658479323061
776	798.222	9.51544701924819E-4
776	800.606	-0.00667596070222595
776	802.99	0.00107161952949871
776	805.374	4.2566689510362E-4
776	807.759	0.00258510075763658
776	810.143	0.0109822662046751
776	812.528	-0.00215342634470225
776	814.913	0.00516453049474613
776	817.298	0.0021524675217845
776	819.684	-0.00753685112321111
776	822.069	-0.00236819294901405
776	824.455	0.00516961272163128
776	826.841	-8.5424750605531E-4
773	247.111	0
773	249.35	0
773	251.589	0
773	253.829	0
773	256.071	0
773	258.313	0
773	260.556	0
773	262.8	0
773	265.045	0
773	267.291	0
773	269.538	0
773	271.785	0
773	274.034	0
773	276.284	0
773	278.534	0
773	280.785	0
773	283.038	0
773	285.291	0
773	287.545	0
773	289.8	0
773	292.056	0
773	294.313	0
773	296.571	0
773	298.83	0
773	301.089	0
773	303.35	0
773	305.611	0
773	307.873	0
773	310.137	0
773	312.401	0
773	314.665	0
773	316.931	0
773	319.198	0
773	321.465	0
773	323.734	0
773	326.003	0
773	328.273	0
773	330.544	0
773	332.816	0
773	335.089	0
773	337.363	0
773	339.637	0
773	341.912	0
773	344.189	0
773	346.466	0
773	348.743	0
773	351.022	0
773	353.302	0
773	355.582	0
773	357.863	0
773	360.145	0
773	362.428	0
773	364.712	0
773	366.996	0
773	369.282	0
773	371.568	0
773	373.855	0
773	376.143	0
773	378.431	0
773	380.721	0
773	383.011	0
773	385.302	0
773	387.594	0
773	389.886	0
773	392.18	0
773	394.474	0
773	396.769	0
773	399.064	0
773	401.361	0
773	403.658	0
773	405.956	0
773	408.255	0
773	410.555	0
773	412.855	0
773	415.157	0
773	417.459	0
773	419.761	0
773	422.065	0
773	424.369	0
773	426.674	0
773	428.98	0
773	431.286	0
773	433.593	0
773	435.901	0
773	438.21	0
773	440.519	0
773	442.83	0
773	445.141	0
773	447.452	0
773	449.764	0
773	452.078	0
773	454.391	0
773	456.706	0
773	459.021	0
773	461.337	0
773	463.654	0
773	465.971	0
773	468.289	0
773	470.608	0
773	472.927	0
773	475.247	0
773	477.568	0
773	479.889	0
773	482.212	0
773	484.534	0
773	486.858	0
773	489.182	0
773	491.507	0
773	493.833	0
773	496.159	0
773	498.486	0
773	500.813	0
773	503.141	0
773	505.47	0
773	507.8	0
773	510.13	0
773	512.461	0
773	514.792	0
773	517.124	0
773	519.457	0
773	521.79	0
773	524.124	0
773	526.458	0
773	528.794	0
773	531.129	0
773	533.466	0
773	535.803	0
773	538.14	0
773	540.479	0
773	542.817	0
773	545.157	0
773	547.497	0
773	549.838	0
773	552.179	0
773	554.521	0
773	556.863	0
773	559.206	0
773	561.549	0
773	563.893	0
773	566.238	0
773	568.583	0
773	570.929	0
773	573.276	0
773	575.622	0
773	577.97	0
773	580.318	0
773	582.666	0
773	585.016	0
773	587.365	0
773	589.715	0
773	592.066	0
773	594.417	0
773	596.769	0
773	599.121	0
773	601.474	0
773	603.828	0
773	606.181	0
773	608.536	0
773	610.891	0
773	613.246	0
773	615.602	0
773	617.958	0
773	620.315	0
773	622.672	0
773	625.03	0
773	627.388	0
773	629.747	0
773	632.106	0
773	634.466	0
773	636.826	0
773	639.187	0
773	641.548	0
773	643.91	0
773	646.272	0
773	648.634	0
773	650.997	0
773	653.361	0
773	655.724	0
773	658.089	0
773	660.453	0
773	662.818	0
773	665.184	0
773	667.55	0
773	669.916	0
773	672.283	0
773	674.65	0
773	677.018	0
773	679.386	0
773	681.754	0
773	684.123	0
773	686.492	0
773	688.862	0
773	691.232	0
773	693.602	0
773	695.973	0
773	698.344	0
773	700.716	0
773	703.088	0
773	705.46	0
773	707.832	0
773	710.205	0
773	712.579	0
773	714.952	0
773	717.326	0
773	719.701	0
773	722.075	0
773	724.45	0
773	726.826	0
773	729.201	0
773	731.577	0
773	733.954	0
773	736.33	0
773	738.707	0
773	741.085	0
773	743.462	0
773	745.84	0
773	748.218	0
773	750.597	0
773	752.975	0
773	755.355	0
773	757.734	0
773	760.113	0
773	762.493	0
773	764.874	0
773	767.254	0
773	769.635	0
773	772.016	0
773	774.397	0
773	776.778	0
773	779.16	0
773	781.542	0
773	783.924	0.00481825424173789
773	786.307	-0.0118037849200321
773	788.689	-0.00592556914267717
773	791.072	-0.00708615573357756
773	793.455	0.00272721721931793
773	795.839	0.00147005097044958
773	798.222	-0.00104193984578669
773	800.606	0.00168897710096923
773	802.99	0.00806308829478189
773	805.374	0.00956670893430548
773	807.759	-0.00544254803146166
773	810.143	0.00393904917090137
773	812.528	-0.00150157343258855
773	814.913	-0.00637958794390733
773	817.298	0.00844289668940377
773	819.684	-0.00318630165603085
773	822.069	-0.00357049826760355
773	824.455	-0.00844051588006777
773	826.841	-1.81496253690186E-4
770	247.111	0
770	249.35	0
770	251.589	0
770	253.829	0
770	256.071	0
770	258.313	0
770	260.556	0
770	262.8	0
770	265.045	0
770	267.291	0
770	269.538	0
770	271.785	0
770	274.034	0
770	276.284	0
770	278.534	0
770	280.785	0
770	283.038	0
770	285.291	0
770	287.545	0
770	289.8	0
770	292.056	0
770	294.313	0
770	296.571	0
770	298.83	0
770	301.089	0
770	303.35	0
770	305.611	0
770	307.873	0
770	310.137	0
770	312.401	0
770	314.665	0
770	316.931	0
770	319.198	0
770	321.465	0
770	323.734	0
770	326.003	0
770	328.273	0
770	330.544	0
770	332.816	0
770	335.089	0
770	337.363	0
770	339.637	0
770	341.912	0
770	344.189	0
770	346.466	0
770	348.743	0
770	351.022	0
770	353.302	0
770	355.582	0
770	357.863	0
770	360.145	0
770	362.428	0
770	364.712	0
770	366.996	0
770	369.282	0
770	371.568	0
770	373.855	0
770	376.143	0
770	378.431	0
770	380.721	0
770	383.011	0
770	385.302	0
770	387.594	0
770	389.886	0
770	392.18	0
770	394.474	0
770	396.769	0
770	399.064	0
770	401.361	0
770	403.658	0
770	405.956	0
770	408.255	0
770	410.555	0
770	412.855	0
770	415.157	0
770	417.459	0
770	419.761	0
770	422.065	0
770	424.369	0
770	426.674	0
770	428.98	0
770	431.286	0
770	433.593	0
770	435.901	0
770	438.21	0
770	440.519	0
770	442.83	0
770	445.141	0
770	447.452	0
770	449.764	0
770	452.078	0
770	454.391	0
770	456.706	0
770	459.021	0
770	461.337	0
770	463.654	0
770	465.971	0
770	468.289	0
770	470.608	0
770	472.927	0
770	475.247	0
770	477.568	0
770	479.889	0
770	482.212	0
770	484.534	0
770	486.858	0
770	489.182	0
770	491.507	0
770	493.833	0
770	496.159	0
770	498.486	0
770	500.813	0
770	503.141	0
770	505.47	0
770	507.8	0
770	510.13	0
770	512.461	0
770	514.792	0
770	517.124	0
770	519.457	0
770	521.79	0
770	524.124	0
770	526.458	0
770	528.794	0
770	531.129	0
770	533.466	0
770	535.803	0
770	538.14	0
770	540.479	0
770	542.817	0
770	545.157	0
770	547.497	0
770	549.838	0
770	552.179	0
770	554.521	0
770	556.863	0
770	559.206	0
770	561.549	0
770	563.893	0
770	566.238	0
770	568.583	0
770	570.929	0
770	573.276	0
770	575.622	0
770	577.97	0
770	580.318	0
770	582.666	0
770	585.016	0
770	587.365	0
770	589.715	0
770	592.066	0
770	594.417	0
770	596.769	0
770	599.121	0
770	601.474	0
770	603.828	0
770	606.181	0
770	608.536	0
770	610.891	0
770	613.246	0
770	615.602	0
770	617.958	0
770	620.315	0
770	622.672	0
770	625.03	0
770	627.388	0
770	629.747	0
770	632.106	0
770	634.466	0
770	636.826	0
770	639.187	0
770	641.548	0
770	643.91	0
770	646.272	0
770	648.634	0
770	650.997	0
770	653.361	0
770	655.724	0
770	658.089	0
770	660.453	0
770	662.818	0
770	665.184	0
770	667.55	0
770	669.916	0
770	672.283	0
770	674.65	0
770	677.018	0
770	679.386	0
770	681.754	0
770	684.123	0
770	686.492	0
770	688.862	0
770	691.232	0
770	693.602	0
770	695.973	0
770	698.344	0
770	700.716	0
770	703.088	0
770	705.46	0
770	707.832	0
770	710.205	0
770	712.579	0
770	714.952	0
770	717.326	0
770	719.701	0
770	722.075	0
770	724.45	0
770	726.826	0
770	729.201	0
770	731.577	0
770	733.954	0
770	736.33	0
770	738.707	0
770	741.085	0
770	743.462	0
770	745.84	0
770	748.218	0
770	750.597	0
770	752.975	0
770	755.355	0
770	757.734	0
770	760.113	0
770	762.493	0
770	764.874	0
770	767.254	0
770	769.635	0
770	772.016	0
770	774.397	0
770	776.778	0
770	779.16	0
770	781.542	0.00248315406593207
770	783.924	0.00235669588603992
770	786.307	-0.00700746568010559
770	788.689	-0.00329348910240532
770	791.072	-3.05869498469366E-4
770	793.455	0.0018441200804647
770	795.839	0.00231288760748314
770	798.222	-0.003500799692749
770	800.606	0.00274755559529865
770	802.99	0.00151467773697437
770	805.374	0.00563606357887434
770	807.759	-0.00357329502814072
770	810.143	0.00247246530759051
770	812.528	-0.00563589532591505
770	814.913	9.59943804281711E-4
770	817.298	-8.27990360378897E-4
770	819.684	-0.00164968259661495
770	822.069	-0.00275160871017119
770	824.455	0.00742508041868509
770	826.841	-0.002472180236975
767	247.111	0
767	249.35	0
767	251.589	0
767	253.829	0
767	256.071	0
767	258.313	0
767	260.556	0
767	262.8	0
767	265.045	0
767	267.291	0
767	269.538	0
767	271.785	0
767	274.034	0
767	276.284	0
767	278.534	0
767	280.785	0
767	283.038	0
767	285.291	0
767	287.545	0
767	289.8	0
767	292.056	0
767	294.313	0
767	296.571	0
767	298.83	0
767	301.089	0
767	303.35	0
767	305.611	0
767	307.873	0
767	310.137	0
767	312.401	0
767	314.665	0
767	316.931	0
767	319.198	0
767	321.465	0
767	323.734	0
767	326.003	0
767	328.273	0
767	330.544	0
767	332.816	0
767	335.089	0
767	337.363	0
767	339.637	0
767	341.912	0
767	344.189	0
767	346.466	0
767	348.743	0
767	351.022	0
767	353.302	0
767	355.582	0
767	357.863	0
767	360.145	0
767	362.428	0
767	364.712	0
767	366.996	0
767	369.282	0
767	371.568	0
767	373.855	0
767	376.143	0
767	378.431	0
767	380.721	0
767	383.011	0
767	385.302	0
767	387.594	0
767	389.886	0
767	392.18	0
767	394.474	0
767	396.769	0
767	399.064	0
767	401.361	0
767	403.658	0
767	405.956	0
767	408.255	0
767	410.555	0
767	412.855	0
767	415.157	0
767	417.459	0
767	419.761	0
767	422.065	0
767	424.369	0
767	426.674	0
767	428.98	0
767	431.286	0
